model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
RandomForest,146,889,1,1.0,0.6283,1.0,0.231
RandomForest,146,890,0,0.0,0.1181,1.0,0.231
RandomForest,146,892,1,1.0,0.6323,1.0,0.231
RandomForest,146,893,1,1.0,0.6323,1.0,0.231
RandomForest,146,894,1,1.0,0.6323,1.0,0.231
RandomForest,146,898,1,1.0,0.5871,1.0,0.231
RandomForest,146,899,1,1.0,0.5871,1.0,0.231
RandomForest,146,900,1,1.0,0.5871,1.0,0.231
RandomForest,146,901,1,1.0,0.5871,1.0,0.231
RandomForest,146,903,0,0.0,0.163,1.0,0.231
LightGBM,146,15,0,1.0,0.1715,0.0,0.165
LightGBM,146,326,0,1.0,0.2433,0.0,0.165
LightGBM,146,327,0,0.0,0.0025,1.0,0.165
LightGBM,146,503,0,0.0,0.0028,1.0,0.165
LightGBM,146,522,0,0.0,0.1015,1.0,0.165
LightGBM,146,882,1,1.0,0.405,1.0,0.165
LightGBM,146,883,1,1.0,0.405,1.0,0.165
LightGBM,146,884,1,1.0,0.405,1.0,0.165
LightGBM,146,885,1,1.0,0.405,1.0,0.165
LightGBM,146,886,1,1.0,0.9622,1.0,0.165
LightGBM,146,887,0,1.0,0.3666,0.0,0.165
LightGBM,146,888,1,1.0,0.9622,1.0,0.165
LightGBM,146,889,1,1.0,0.9622,1.0,0.165
LightGBM,146,890,0,0.0,0.0028,1.0,0.165
LightGBM,146,892,1,1.0,0.9322,1.0,0.165
LightGBM,146,893,1,1.0,0.9322,1.0,0.165
LightGBM,146,894,1,1.0,0.9322,1.0,0.165
LightGBM,146,898,1,1.0,0.9557,1.0,0.165
LightGBM,146,899,1,1.0,0.9557,1.0,0.165
LightGBM,146,900,1,1.0,0.9557,1.0,0.165
LightGBM,146,901,1,1.0,0.9557,1.0,0.165
LightGBM,146,903,0,0.0,0.0015,1.0,0.165
XGBoost,146,15,0,0.0,0.2014,1.0,0.231
XGBoost,146,326,0,1.0,0.6547,0.0,0.231
XGBoost,146,327,0,0.0,0.0591,1.0,0.231
XGBoost,146,503,0,0.0,0.0505,1.0,0.231
XGBoost,146,522,0,1.0,0.2582,0.0,0.231
XGBoost,146,882,1,1.0,0.4568,1.0,0.231
XGBoost,146,883,1,1.0,0.4568,1.0,0.231
XGBoost,146,884,1,1.0,0.4568,1.0,0.231
XGBoost,146,885,1,1.0,0.4568,1.0,0.231
XGBoost,146,886,1,1.0,0.5999,1.0,0.231
XGBoost,146,887,0,1.0,0.2341,0.0,0.231
XGBoost,146,888,1,1.0,0.5999,1.0,0.231
XGBoost,146,889,1,1.0,0.5999,1.0,0.231
XGBoost,146,890,0,0.0,0.0505,1.0,0.231
XGBoost,146,892,1,1.0,0.6309,1.0,0.231
XGBoost,146,893,1,1.0,0.6309,1.0,0.231
XGBoost,146,894,1,1.0,0.6309,1.0,0.231
XGBoost,146,898,1,1.0,0.3975,1.0,0.231
XGBoost,146,899,1,1.0,0.3975,1.0,0.231
XGBoost,146,900,1,1.0,0.3975,1.0,0.231
XGBoost,146,901,1,1.0,0.3975,1.0,0.231
XGBoost,146,903,0,0.0,0.0492,1.0,0.231
CatBoost,146,15,0,1.0,0.1653,0.0,0.1
CatBoost,146,326,0,1.0,0.4197,0.0,0.1
CatBoost,146,327,0,0.0,0.013,1.0,0.1
CatBoost,146,503,0,0.0,0.0147,1.0,0.1
CatBoost,146,522,0,1.0,0.2672,0.0,0.1
CatBoost,146,882,1,1.0,0.653,1.0,0.1
CatBoost,146,883,1,1.0,0.653,1.0,0.1
CatBoost,146,884,1,1.0,0.653,1.0,0.1
CatBoost,146,885,1,1.0,0.653,1.0,0.1
CatBoost,146,886,1,1.0,0.7318,1.0,0.1
CatBoost,146,887,0,1.0,0.2021,0.0,0.1
CatBoost,146,888,1,1.0,0.7318,1.0,0.1
CatBoost,146,889,1,1.0,0.7318,1.0,0.1
CatBoost,146,890,0,0.0,0.0147,1.0,0.1
CatBoost,146,892,1,1.0,0.6454,1.0,0.1
CatBoost,146,893,1,1.0,0.6454,1.0,0.1
CatBoost,146,894,1,1.0,0.6454,1.0,0.1
CatBoost,146,898,1,1.0,0.8591,1.0,0.1
CatBoost,146,899,1,1.0,0.8591,1.0,0.1
CatBoost,146,900,1,1.0,0.8591,1.0,0.1
CatBoost,146,901,1,1.0,0.8591,1.0,0.1
CatBoost,146,903,0,0.0,0.0298,1.0,0.1
RandomForest,150,1797,1,1.0,0.8391,1.0,0.41
RandomForest,150,1798,0,0.0,0.1335,1.0,0.41
RandomForest,150,1799,1,1.0,0.8391,1.0,0.41
RandomForest,150,1804,1,1.0,0.7144,1.0,0.41
RandomForest,150,1805,1,1.0,0.7144,1.0,0.41
LightGBM,150,1797,1,1.0,0.9974,1.0,0.247
LightGBM,150,1798,0,0.0,0.0009,1.0,0.247
LightGBM,150,1799,1,1.0,0.9974,1.0,0.247
LightGBM,150,1804,1,1.0,0.8852,1.0,0.247
LightGBM,150,1805,1,1.0,0.8852,1.0,0.247
XGBoost,150,1797,1,1.0,0.7066,1.0,0.394
XGBoost,150,1798,0,0.0,0.0689,1.0,0.394
XGBoost,150,1799,1,1.0,0.7066,1.0,0.394
XGBoost,150,1804,1,1.0,0.8518,1.0,0.394
XGBoost,150,1805,1,1.0,0.8518,1.0,0.394
CatBoost,150,1797,1,1.0,0.9257,1.0,0.557
CatBoost,150,1798,0,0.0,0.0244,1.0,0.557
CatBoost,150,1799,1,1.0,0.9257,1.0,0.557
CatBoost,150,1804,1,1.0,0.6125,1.0,0.557
CatBoost,150,1805,1,1.0,0.6125,1.0,0.557
RandomForest,157,340,0,0.0,0.0726,1.0,0.41
RandomForest,157,343,0,0.0,0.1677,1.0,0.41
RandomForest,157,1069,0,0.0,0.1683,1.0,0.41
RandomForest,157,1071,0,1.0,0.6922,0.0,0.41
LightGBM,157,340,0,0.0,0.0006,1.0,0.247
LightGBM,157,343,0,0.0,0.0027,1.0,0.247
LightGBM,157,1069,0,0.0,0.0027,1.0,0.247
LightGBM,157,1071,0,1.0,0.9524,0.0,0.247
XGBoost,157,340,0,0.0,0.0336,1.0,0.296
XGBoost,157,343,0,0.0,0.0766,1.0,0.296
XGBoost,157,1069,0,0.0,0.0766,1.0,0.296
XGBoost,157,1071,0,1.0,0.6652,0.0,0.296
CatBoost,157,340,0,0.0,0.0045,1.0,0.557
CatBoost,157,343,0,0.0,0.0283,1.0,0.557
CatBoost,157,1069,0,0.0,0.0308,1.0,0.557
CatBoost,157,1071,0,1.0,0.7853,0.0,0.557
RandomForest,191,1234,0,1.0,0.6978,0.0,0.41
LightGBM,191,1234,0,0.0,0.2805,1.0,0.378
XGBoost,191,1234,0,1.0,0.6824,0.0,0.296
CatBoost,191,1234,0,1.0,0.6729,0.0,0.557
RandomForest,192,1234,1,0.0,0.3717,0.0,0.41
RandomForest,192,1235,1,1.0,0.5721,1.0,0.41
RandomForest,192,1239,0,1.0,0.6566,0.0,0.41
LightGBM,192,1234,1,0.0,0.0907,0.0,0.378
LightGBM,192,1235,1,0.0,0.194,0.0,0.378
LightGBM,192,1239,0,1.0,0.9455,0.0,0.378
XGBoost,192,1234,1,0.0,0.0842,0.0,0.296
XGBoost,192,1235,1,1.0,0.5236,1.0,0.296
XGBoost,192,1239,0,1.0,0.833,0.0,0.296
CatBoost,192,1234,1,0.0,0.507,0.0,0.557
CatBoost,192,1235,1,0.0,0.4127,0.0,0.557
CatBoost,192,1239,0,1.0,0.9549,0.0,0.557
RandomForest,194,175,1,1.0,0.496,1.0,0.361
RandomForest,194,312,1,1.0,0.9211,1.0,0.361
RandomForest,194,369,0,1.0,0.5468,0.0,0.361
RandomForest,194,535,1,1.0,0.6825,1.0,0.361
RandomForest,194,538,1,1.0,0.7943,1.0,0.361
RandomForest,194,539,1,1.0,0.7943,1.0,0.361
RandomForest,194,835,1,1.0,0.7463,1.0,0.361
RandomForest,194,837,1,1.0,0.5092,1.0,0.361
RandomForest,194,838,1,1.0,0.7463,1.0,0.361
RandomForest,194,839,0,0.0,0.0622,1.0,0.361
RandomForest,194,841,1,1.0,0.5092,1.0,0.361
RandomForest,194,861,1,0.0,0.1615,0.0,0.361
RandomForest,194,865,1,1.0,0.4419,1.0,0.361
RandomForest,194,1111,1,1.0,0.4419,1.0,0.361
RandomForest,194,1129,0,0.0,0.286,1.0,0.361
RandomForest,194,1130,0,1.0,0.3784,0.0,0.361
RandomForest,194,1982,1,1.0,0.7206,1.0,0.361
RandomForest,194,1983,1,1.0,0.6146,1.0,0.361
RandomForest,194,2029,1,1.0,0.8553,1.0,0.361
LightGBM,194,175,1,1.0,0.1786,1.0,0.116
LightGBM,194,312,1,1.0,0.9981,1.0,0.116
LightGBM,194,369,0,1.0,0.722,0.0,0.116
LightGBM,194,535,1,1.0,0.9743,1.0,0.116
LightGBM,194,538,1,1.0,0.9922,1.0,0.116
LightGBM,194,539,1,1.0,0.9922,1.0,0.116
LightGBM,194,835,1,1.0,0.9508,1.0,0.116
LightGBM,194,837,1,0.0,0.0395,0.0,0.116
LightGBM,194,838,1,1.0,0.9508,1.0,0.116
LightGBM,194,839,0,0.0,0.0005,1.0,0.116
LightGBM,194,841,1,0.0,0.0395,0.0,0.116
LightGBM,194,861,1,0.0,0.0026,0.0,0.116
LightGBM,194,865,1,0.0,0.0621,0.0,0.116
LightGBM,194,1111,1,0.0,0.0621,0.0,0.116
LightGBM,194,1129,0,0.0,0.0067,1.0,0.116
LightGBM,194,1130,0,0.0,0.1073,1.0,0.116
LightGBM,194,1982,1,1.0,0.6217,1.0,0.116
LightGBM,194,1983,1,1.0,0.6649,1.0,0.116
LightGBM,194,2029,1,1.0,0.9943,1.0,0.116
XGBoost,194,175,1,0.0,0.175,0.0,0.296
XGBoost,194,312,1,1.0,0.8707,1.0,0.296
XGBoost,194,369,0,1.0,0.4786,0.0,0.296
XGBoost,194,535,1,1.0,0.6456,1.0,0.296
XGBoost,194,538,1,1.0,0.8567,1.0,0.296
XGBoost,194,539,1,1.0,0.8567,1.0,0.296
XGBoost,194,835,1,1.0,0.7212,1.0,0.296
XGBoost,194,837,1,1.0,0.4666,1.0,0.296
XGBoost,194,838,1,1.0,0.7212,1.0,0.296
XGBoost,194,839,0,0.0,0.0212,1.0,0.296
XGBoost,194,841,1,1.0,0.4666,1.0,0.296
XGBoost,194,861,1,0.0,0.1294,0.0,0.296
XGBoost,194,865,1,1.0,0.4418,1.0,0.296
XGBoost,194,1111,1,1.0,0.4418,1.0,0.296
XGBoost,194,1129,0,0.0,0.2425,1.0,0.296
XGBoost,194,1130,0,1.0,0.4328,0.0,0.296
XGBoost,194,1982,1,1.0,0.6283,1.0,0.296
XGBoost,194,1983,1,1.0,0.7115,1.0,0.296
XGBoost,194,2029,1,1.0,0.9337,1.0,0.296
CatBoost,194,175,1,1.0,0.2827,1.0,0.28
CatBoost,194,312,1,1.0,0.9892,1.0,0.28
CatBoost,194,369,0,1.0,0.494,0.0,0.28
CatBoost,194,535,1,1.0,0.8332,1.0,0.28
CatBoost,194,538,1,1.0,0.9662,1.0,0.28
CatBoost,194,539,1,1.0,0.9662,1.0,0.28
CatBoost,194,835,1,1.0,0.9035,1.0,0.28
CatBoost,194,837,1,0.0,0.0541,0.0,0.28
CatBoost,194,838,1,1.0,0.9035,1.0,0.28
CatBoost,194,839,0,0.0,0.0064,1.0,0.28
CatBoost,194,841,1,0.0,0.0541,0.0,0.28
CatBoost,194,861,1,0.0,0.0059,0.0,0.28
CatBoost,194,865,1,0.0,0.0997,0.0,0.28
CatBoost,194,1111,1,0.0,0.0997,0.0,0.28
CatBoost,194,1129,0,0.0,0.0376,1.0,0.28
CatBoost,194,1130,0,0.0,0.1247,1.0,0.28
CatBoost,194,1982,1,1.0,0.937,1.0,0.28
CatBoost,194,1983,1,1.0,0.6357,1.0,0.28
CatBoost,194,2029,1,1.0,0.9872,1.0,0.28
RandomForest,197,67,1,1.0,0.6127,1.0,0.394
RandomForest,197,186,1,0.0,0.181,0.0,0.394
RandomForest,197,192,0,0.0,0.2017,1.0,0.394
RandomForest,197,474,1,0.0,0.1696,0.0,0.394
RandomForest,197,700,0,0.0,0.1946,1.0,0.394
RandomForest,197,846,0,1.0,0.5999,0.0,0.394
RandomForest,197,849,0,0.0,0.0691,1.0,0.394
RandomForest,197,1188,0,1.0,0.7543,0.0,0.394
RandomForest,197,1239,1,0.0,0.3053,0.0,0.394
RandomForest,197,1240,1,1.0,0.5133,1.0,0.394
LightGBM,197,67,1,0.0,0.0201,0.0,0.378
LightGBM,197,186,1,0.0,0.0183,0.0,0.378
LightGBM,197,192,0,0.0,0.0435,1.0,0.378
LightGBM,197,474,1,0.0,0.0051,0.0,0.378
LightGBM,197,700,0,0.0,0.0142,1.0,0.378
LightGBM,197,846,0,0.0,0.3009,1.0,0.378
LightGBM,197,849,0,0.0,0.0006,1.0,0.378
LightGBM,197,1188,0,1.0,0.6402,0.0,0.378
LightGBM,197,1239,1,1.0,0.7495,1.0,0.378
LightGBM,197,1240,1,0.0,0.0492,0.0,0.378
XGBoost,197,67,1,1.0,0.7755,1.0,0.263
XGBoost,197,186,1,0.0,0.1317,0.0,0.263
XGBoost,197,192,0,0.0,0.1384,1.0,0.263
XGBoost,197,474,1,0.0,0.1384,0.0,0.263
XGBoost,197,700,0,0.0,0.1394,1.0,0.263
XGBoost,197,846,0,1.0,0.6031,0.0,0.263
XGBoost,197,849,0,0.0,0.028,1.0,0.263
XGBoost,197,1188,0,1.0,0.6057,0.0,0.263
XGBoost,197,1239,1,1.0,0.3043,1.0,0.263
XGBoost,197,1240,1,1.0,0.5048,1.0,0.263
CatBoost,197,67,1,0.0,0.155,0.0,0.28
CatBoost,197,186,1,0.0,0.0354,0.0,0.28
CatBoost,197,192,0,0.0,0.252,1.0,0.28
CatBoost,197,474,1,0.0,0.0395,0.0,0.28
CatBoost,197,700,0,0.0,0.0307,1.0,0.28
CatBoost,197,846,0,1.0,0.5912,0.0,0.28
CatBoost,197,849,0,0.0,0.0035,1.0,0.28
CatBoost,197,1188,0,1.0,0.893,0.0,0.28
CatBoost,197,1239,1,1.0,0.3877,1.0,0.28
CatBoost,197,1240,1,0.0,0.1118,0.0,0.28
RandomForest,201,67,1,1.0,0.6762,1.0,0.296
RandomForest,201,68,1,1.0,0.6174,1.0,0.296
RandomForest,201,70,1,1.0,0.6407,1.0,0.296
RandomForest,201,474,1,1.0,0.7338,1.0,0.296
RandomForest,201,475,1,1.0,0.7328,1.0,0.296
RandomForest,201,700,0,0.0,0.2953,1.0,0.296
RandomForest,201,1033,0,0.0,0.2059,1.0,0.296
LightGBM,201,67,1,0.0,0.6738,0.0,0.737
LightGBM,201,68,1,0.0,0.6796,0.0,0.737
LightGBM,201,70,1,1.0,0.9075,1.0,0.737
LightGBM,201,474,1,1.0,0.9962,1.0,0.737
LightGBM,201,475,1,1.0,0.995,1.0,0.737
LightGBM,201,700,0,0.0,0.2128,1.0,0.737
LightGBM,201,1033,0,0.0,0.1795,1.0,0.737
XGBoost,201,67,1,1.0,0.7062,1.0,0.1
XGBoost,201,68,1,1.0,0.7561,1.0,0.1
XGBoost,201,70,1,1.0,0.7561,1.0,0.1
XGBoost,201,474,1,1.0,0.5836,1.0,0.1
XGBoost,201,475,1,1.0,0.5836,1.0,0.1
XGBoost,201,700,0,0.0,0.0894,1.0,0.1
XGBoost,201,1033,0,1.0,0.1993,0.0,0.1
CatBoost,201,67,1,1.0,0.9161,1.0,0.263
CatBoost,201,68,1,1.0,0.8321,1.0,0.263
CatBoost,201,70,1,1.0,0.9182,1.0,0.263
CatBoost,201,474,1,1.0,0.9701,1.0,0.263
CatBoost,201,475,1,1.0,0.9379,1.0,0.263
CatBoost,201,700,0,0.0,0.2098,1.0,0.263
CatBoost,201,1033,0,0.0,0.085,1.0,0.263
RandomForest,203,1715,0,0.0,0.0785,1.0,0.296
RandomForest,203,1717,0,0.0,0.0777,1.0,0.296
RandomForest,203,2071,0,1.0,0.5362,0.0,0.296
RandomForest,203,2072,0,1.0,0.5713,0.0,0.296
RandomForest,203,2074,0,0.0,0.1956,1.0,0.296
LightGBM,203,1715,0,0.0,0.0016,1.0,0.655
LightGBM,203,1717,0,0.0,0.0011,1.0,0.655
LightGBM,203,2071,0,1.0,0.9907,0.0,0.655
LightGBM,203,2072,0,1.0,0.9799,0.0,0.655
LightGBM,203,2074,0,0.0,0.01,1.0,0.655
XGBoost,203,1715,0,0.0,0.0262,1.0,0.1
XGBoost,203,1717,0,0.0,0.0262,1.0,0.1
XGBoost,203,2071,0,1.0,0.7473,0.0,0.1
XGBoost,203,2072,0,1.0,0.7597,0.0,0.1
XGBoost,203,2074,0,1.0,0.1042,0.0,0.1
CatBoost,203,1715,0,0.0,0.0062,1.0,0.9
CatBoost,203,1717,0,0.0,0.0078,1.0,0.9
CatBoost,203,2071,0,1.0,0.9045,0.0,0.9
CatBoost,203,2072,0,1.0,0.9575,0.0,0.9
CatBoost,203,2074,0,0.0,0.0483,1.0,0.9
RandomForest,206,486,1,1.0,0.8306,1.0,0.296
RandomForest,206,490,1,1.0,0.8306,1.0,0.296
RandomForest,206,491,1,1.0,0.8306,1.0,0.296
RandomForest,206,578,0,1.0,0.7681,0.0,0.296
RandomForest,206,926,0,0.0,0.2394,1.0,0.296
RandomForest,206,931,1,1.0,0.8176,1.0,0.296
RandomForest,206,932,1,1.0,0.8176,1.0,0.296
LightGBM,206,486,1,1.0,0.999,1.0,0.655
LightGBM,206,490,1,1.0,0.999,1.0,0.655
LightGBM,206,491,1,1.0,0.999,1.0,0.655
LightGBM,206,578,0,1.0,0.9691,0.0,0.655
LightGBM,206,926,0,0.0,0.2238,1.0,0.655
LightGBM,206,931,1,1.0,0.9876,1.0,0.655
LightGBM,206,932,1,1.0,0.9876,1.0,0.655
XGBoost,206,486,1,1.0,0.7765,1.0,0.116
XGBoost,206,490,1,1.0,0.7765,1.0,0.116
XGBoost,206,491,1,1.0,0.7765,1.0,0.116
XGBoost,206,578,0,1.0,0.8843,0.0,0.116
XGBoost,206,926,0,1.0,0.1871,0.0,0.116
XGBoost,206,931,1,1.0,0.8891,1.0,0.116
XGBoost,206,932,1,1.0,0.8891,1.0,0.116
CatBoost,206,486,1,1.0,0.9631,1.0,0.263
CatBoost,206,490,1,1.0,0.9631,1.0,0.263
CatBoost,206,491,1,1.0,0.9631,1.0,0.263
CatBoost,206,578,0,1.0,0.8266,0.0,0.263
CatBoost,206,926,0,0.0,0.1039,1.0,0.263
CatBoost,206,931,1,1.0,0.9509,1.0,0.263
CatBoost,206,932,1,1.0,0.9509,1.0,0.263
RandomForest,208,847,0,1.0,0.5139,0.0,0.394
RandomForest,208,1045,0,1.0,0.7619,0.0,0.394
LightGBM,208,847,0,0.0,0.0402,1.0,0.655
LightGBM,208,1045,0,1.0,0.9004,0.0,0.655
XGBoost,208,847,0,1.0,0.4926,0.0,0.247
XGBoost,208,1045,0,1.0,0.8427,0.0,0.247
CatBoost,208,847,0,0.0,0.106,1.0,0.9
CatBoost,208,1045,0,1.0,0.9593,0.0,0.9
RandomForest,239,475,0,0.0,0.5693,1.0,0.606
RandomForest,239,700,0,0.0,0.1742,1.0,0.606
LightGBM,239,475,0,0.0,0.5036,1.0,0.655
LightGBM,239,700,0,0.0,0.0039,1.0,0.655
XGBoost,239,475,0,1.0,0.6457,0.0,0.116
XGBoost,239,700,0,0.0,0.0973,1.0,0.116
CatBoost,239,475,0,0.0,0.6733,1.0,0.9
CatBoost,239,700,0,0.0,0.0814,1.0,0.9
RandomForest,244,67,1,0.0,0.5356,0.0,0.606
RandomForest,244,68,1,0.0,0.4678,0.0,0.606
RandomForest,244,70,1,0.0,0.4678,0.0,0.606
RandomForest,244,186,1,0.0,0.5386,0.0,0.606
RandomForest,244,192,0,0.0,0.178,1.0,0.606
RandomForest,244,211,1,0.0,0.4337,0.0,0.606
RandomForest,244,266,0,0.0,0.2738,1.0,0.606
RandomForest,244,700,0,0.0,0.2638,1.0,0.606
RandomForest,244,734,0,0.0,0.1651,1.0,0.606
RandomForest,244,846,1,0.0,0.2767,0.0,0.606
RandomForest,244,847,1,0.0,0.2721,0.0,0.606
RandomForest,244,849,0,0.0,0.0601,1.0,0.606
RandomForest,244,1172,0,1.0,0.6355,0.0,0.606
RandomForest,244,1173,0,0.0,0.1679,1.0,0.606
RandomForest,244,1232,0,1.0,0.7391,0.0,0.606
RandomForest,244,1233,1,0.0,0.5481,0.0,0.606
RandomForest,244,1237,0,0.0,0.3367,1.0,0.606
RandomForest,244,1239,1,0.0,0.4805,0.0,0.606
RandomForest,244,1240,1,0.0,0.4627,0.0,0.606
RandomForest,244,1243,0,0.0,0.2216,1.0,0.606
LightGBM,244,67,1,0.0,0.1216,0.0,0.655
LightGBM,244,68,1,0.0,0.0286,0.0,0.655
LightGBM,244,70,1,0.0,0.0286,0.0,0.655
LightGBM,244,186,1,0.0,0.3529,0.0,0.655
LightGBM,244,192,0,0.0,0.0071,1.0,0.655
LightGBM,244,211,1,0.0,0.0108,0.0,0.655
LightGBM,244,266,0,0.0,0.3236,1.0,0.655
LightGBM,244,700,0,0.0,0.0291,1.0,0.655
LightGBM,244,734,0,0.0,0.0034,1.0,0.655
LightGBM,244,846,1,0.0,0.0186,0.0,0.655
LightGBM,244,847,1,0.0,0.0171,0.0,0.655
LightGBM,244,849,0,0.0,0.0007,1.0,0.655
LightGBM,244,1172,0,0.0,0.5855,1.0,0.655
LightGBM,244,1173,0,0.0,0.034,1.0,0.655
LightGBM,244,1232,0,1.0,0.9035,0.0,0.655
LightGBM,244,1233,1,1.0,0.7258,1.0,0.655
LightGBM,244,1237,0,0.0,0.1583,1.0,0.655
LightGBM,244,1239,1,1.0,0.9452,1.0,0.655
LightGBM,244,1240,1,1.0,0.9459,1.0,0.655
LightGBM,244,1243,0,1.0,0.6649,0.0,0.655
XGBoost,244,67,1,1.0,0.5699,1.0,0.247
XGBoost,244,68,1,1.0,0.5332,1.0,0.247
XGBoost,244,70,1,1.0,0.5332,1.0,0.247
XGBoost,244,186,1,1.0,0.5901,1.0,0.247
XGBoost,244,192,0,0.0,0.1474,1.0,0.247
XGBoost,244,211,1,1.0,0.7637,1.0,0.247
XGBoost,244,266,0,1.0,0.2586,0.0,0.247
XGBoost,244,700,0,0.0,0.0821,1.0,0.247
XGBoost,244,734,0,0.0,0.129,1.0,0.247
XGBoost,244,846,1,1.0,0.2827,1.0,0.247
XGBoost,244,847,1,1.0,0.2827,1.0,0.247
XGBoost,244,849,0,0.0,0.0459,1.0,0.247
XGBoost,244,1172,0,1.0,0.6931,0.0,0.247
XGBoost,244,1173,0,0.0,0.1406,1.0,0.247
XGBoost,244,1232,0,1.0,0.8583,0.0,0.247
XGBoost,244,1233,1,1.0,0.5901,1.0,0.247
XGBoost,244,1237,0,0.0,0.1474,1.0,0.247
XGBoost,244,1239,1,1.0,0.6016,1.0,0.247
XGBoost,244,1240,1,1.0,0.5293,1.0,0.247
XGBoost,244,1243,0,0.0,0.2266,1.0,0.247
CatBoost,244,67,1,0.0,0.4237,0.0,0.9
CatBoost,244,68,1,0.0,0.0479,0.0,0.9
CatBoost,244,70,1,0.0,0.0479,0.0,0.9
CatBoost,244,186,1,0.0,0.4068,0.0,0.9
CatBoost,244,192,0,0.0,0.0494,1.0,0.9
CatBoost,244,211,1,0.0,0.0579,0.0,0.9
CatBoost,244,266,0,0.0,0.09,1.0,0.9
CatBoost,244,700,0,0.0,0.0487,1.0,0.9
CatBoost,244,734,0,0.0,0.0222,1.0,0.9
CatBoost,244,846,1,0.0,0.0607,0.0,0.9
CatBoost,244,847,1,0.0,0.042,0.0,0.9
CatBoost,244,849,0,0.0,0.0046,1.0,0.9
CatBoost,244,1172,0,0.0,0.7397,1.0,0.9
CatBoost,244,1173,0,0.0,0.0429,1.0,0.9
CatBoost,244,1232,0,0.0,0.7661,1.0,0.9
CatBoost,244,1233,1,0.0,0.3484,0.0,0.9
CatBoost,244,1237,0,0.0,0.2795,1.0,0.9
CatBoost,244,1239,1,0.0,0.7783,0.0,0.9
CatBoost,244,1240,1,0.0,0.8811,0.0,0.9
CatBoost,244,1243,0,0.0,0.6095,1.0,0.9
RandomForest,251,211,0,1.0,0.8615,0.0,0.247
RandomForest,251,700,0,0.0,0.2149,1.0,0.247
RandomForest,251,1037,1,0.0,0.1348,0.0,0.247
RandomForest,251,1382,0,0.0,0.0547,1.0,0.247
LightGBM,251,211,0,1.0,0.9346,0.0,0.671
LightGBM,251,700,0,0.0,0.0092,1.0,0.671
LightGBM,251,1037,1,0.0,0.1377,0.0,0.671
LightGBM,251,1382,0,0.0,0.0021,1.0,0.671
XGBoost,251,211,0,1.0,0.862,0.0,0.263
XGBoost,251,700,0,0.0,0.0906,1.0,0.263
XGBoost,251,1037,1,0.0,0.083,0.0,0.263
XGBoost,251,1382,0,0.0,0.0466,1.0,0.263
CatBoost,251,211,0,1.0,0.9765,0.0,0.769
CatBoost,251,700,0,0.0,0.0526,1.0,0.769
CatBoost,251,1037,1,0.0,0.0634,0.0,0.769
CatBoost,251,1382,0,0.0,0.0172,1.0,0.769
RandomForest,252,1374,1,1.0,0.6609,1.0,0.247
RandomForest,252,1375,1,1.0,0.6609,1.0,0.247
RandomForest,252,1383,1,1.0,0.7963,1.0,0.247
RandomForest,252,1384,0,0.0,0.061,1.0,0.247
RandomForest,252,1416,1,1.0,0.7963,1.0,0.247
RandomForest,252,1541,1,1.0,0.5723,1.0,0.247
RandomForest,252,1542,1,1.0,0.5723,1.0,0.247
LightGBM,252,1374,1,0.0,0.317,0.0,0.671
LightGBM,252,1375,1,0.0,0.317,0.0,0.671
LightGBM,252,1383,1,1.0,0.9846,1.0,0.671
LightGBM,252,1384,0,0.0,0.0098,1.0,0.671
LightGBM,252,1416,1,1.0,0.9846,1.0,0.671
LightGBM,252,1541,1,0.0,0.0242,0.0,0.671
LightGBM,252,1542,1,0.0,0.0242,0.0,0.671
XGBoost,252,1374,1,1.0,0.8639,1.0,0.263
XGBoost,252,1375,1,1.0,0.8639,1.0,0.263
XGBoost,252,1383,1,1.0,0.8514,1.0,0.263
XGBoost,252,1384,0,0.0,0.0871,1.0,0.263
XGBoost,252,1416,1,1.0,0.8514,1.0,0.263
XGBoost,252,1541,1,1.0,0.2762,1.0,0.263
XGBoost,252,1542,1,1.0,0.2762,1.0,0.263
CatBoost,252,1374,1,1.0,0.6679,1.0,0.28
CatBoost,252,1375,1,1.0,0.6679,1.0,0.28
CatBoost,252,1383,1,1.0,0.9468,1.0,0.28
CatBoost,252,1384,0,0.0,0.0246,1.0,0.28
CatBoost,252,1416,1,1.0,0.9468,1.0,0.28
CatBoost,252,1541,1,0.0,0.2038,0.0,0.28
CatBoost,252,1542,1,0.0,0.2038,0.0,0.28
RandomForest,256,111,0,1.0,0.6024,0.0,0.345
RandomForest,256,503,0,0.0,0.0663,1.0,0.345
RandomForest,256,760,0,0.0,0.0512,1.0,0.345
RandomForest,256,767,0,0.0,0.1064,1.0,0.345
RandomForest,256,768,0,0.0,0.1089,1.0,0.345
RandomForest,256,777,0,0.0,0.0436,1.0,0.345
RandomForest,256,782,1,1.0,0.8637,1.0,0.345
RandomForest,256,784,1,1.0,0.8637,1.0,0.345
RandomForest,256,882,1,1.0,0.7618,1.0,0.345
RandomForest,256,883,1,1.0,0.7618,1.0,0.345
RandomForest,256,885,1,1.0,0.7618,1.0,0.345
RandomForest,256,886,1,1.0,0.7211,1.0,0.345
RandomForest,256,889,1,1.0,0.7211,1.0,0.345
RandomForest,256,890,0,0.0,0.0663,1.0,0.345
RandomForest,256,904,0,0.0,0.0461,1.0,0.345
LightGBM,256,111,0,0.0,0.0582,1.0,0.671
LightGBM,256,503,0,0.0,0.0048,1.0,0.671
